npi,depression,tobacco,weight,bloodpressure,comparingmeds,reduceheart
1871561977,,,65,,,
1750627402,,,97,,,
1114910866,,,100,,,
1083940001,,100,,,,
1851645543,,,77,,,
1861629966,,,100,,,
1780929570,,,97,,,
1639308398,,100,,,,
1669649968,,97,,,,
1528253952,,100,,,,
1528235447,,100,100,,,
1275705253,,,94,,,
1922353093,,,,100,,
1467565648,,,98,,,
1356699235,,79,,,,
1205185105,,,100,,,
1811275597,,100,,,,
1891053377,92,,,,,
1336145739,,,100,100,,
1134127582,,,100,,,
1134364516,,100,,,,
1568743524,,,88,,,
1801043658,,,,24,,
1629130117,,,,98,,
1831477280,,51,51,16,,
1114087632,,100,100,,,
1154603140,,100,,,,
1992718126,,95,81,75,,
1508085887,,100,,,,
1841376209,,,100,,,
1164621330,,100,,,,
1083730907,,95,,,,
1881980324,,,100,,,
1942277017,,97,,,,
1457589350,,,,100,,
1770532533,,99,26,,,
1720302276,,90,37,,,
1467745208,,100,100,,,
1790765469,100,100,,,,
1225066368,,100,,,,
1457425480,,100,,,,
1770651234,,,96,,,
1902012800,,82,,,,
1043404866,,,43,,,
1255639498,,99,98,,,
1700884525,,100,,,,
1962685958,,100,,,,
1518120484,,84,27,,,
1235438011,,,96,,,
1841236122,,100,,,,
1407875032,,100,,,,93
1710933478,,59,28,33,,
1437477924,,,93,,,
1154317253,,,,98,,
1013235092,,,,100,,
1063509156,,94,,,,
1356665889,,100,,,,
1760791586,,,100,,,
1730295064,,99,,,,
1093123002,82,,,,,
1003215120,,,100,,,
1720280373,,,88,,,
1568889954,,,100,,,
1245472455,,100,,,,
1831505460,,100,,,,
1659500825,,100,100,,,
1639509425,,,50,,,
1699911420,,,100,,,
1679554935,,,100,,,
1558509505,100,,,,,
1073916771,0,100,48,,,
1083687289,,,100,,,
1063451102,,100,,,,
1760408330,,10,,6,,
1801895909,,99,,,,
1669415568,,100,,,,
1356458707,,100,,,,
1295777308,,100,,,,93
1730138447,,100,,98,,86
1346295425,,8,,,,
1508860990,,99,98,,,
1477546224,,100,100,,,
1871553032,,99,96,,,
1912927518,,100,,,,
1619989258,,80,35,,,78
1568425072,,100,75,100,,
1003801473,,100,,,,
1669447157,,99,52,94,,
1831191089,,68,62,,,
1619912292,,97,95,,,
1962402073,,100,,,,
1174580286,,100,,,,
1679551618,,84,,,,
1790718252,,100,100,,,
1073511903,,100,,,,
1649354515,,,97,,,
1699747956,,100,,,,
1902829401,,100,,,,
1528007887,,,35,,,
1740232446,,100,98,100,,
1821095142,,100,100,,,
1659316487,,100,,,,
1790864593,1,10,36,,,
1700815024,,80,49,36,,
1740218692,,,100,,,
1407821648,100,,,,,
1902890999,,99,83,99,,
1538153077,,100,,,,
1447220413,,100,,,,
1255598595,,90,,,,
1417908476,,,100,,,
1023005576,,100,96,99,,
1083672943,,100,100,,,
1114989613,,100,98,100,,
1447296181,,100,37,,,
1417095076,,98,,,,96
1447289277,,,0,,,
1245214121,,,92,,,
1275534000,,100,85,,,
1477512523,,,100,,,
1104813930,,,99,100,,
1780620492,,100,,,,
1457341463,,100,100,,,
1679550164,,100,,,,
1588734818,,,,,94,
1376545152,,100,,,,
1407879752,,,99,,,
1063405330,,95,,,98,
1407821200,,100,,,,
1699879866,,100,,,,
1790707107,,100,100,100,,
1215045133,,,99,,,
1922169044,,100,98,,,
1407821317,,100,100,,,
1821073883,,,100,,,
1124056577,,100,,,,
1669475281,,100,,,,
1174569750,,100,,,,
1790853901,0,92,33,,,
1154331270,,,89,,,
1124168893,,100,,,,
1346226123,,100,,,,
1184671877,,100,,,,
1851380976,,100,,,,
1144290784,,100,,,,
1265498216,,,75,,,
1912902941,0,94,47,,,
1053426957,,100,100,100,,
1013981646,,,100,,,
1427082478,,100,,,,
1407850878,,100,100,,,
1427059146,,100,,,,
1124078662,,97,,,,
1205840337,,,99,,,
1336168822,,26,,,,
1760565857,,79,17,,,
1386863827,,,96,,,
1689763203,,,100,,,
1578582599,,57,80,65,,
1316972565,100,,,,,
1750379897,,100,,,,
1407830904,,,,,,100
1578535183,,15,5,1,,
1427021872,98,100,99,,,
1114063856,,100,,,,
1831298488,,100,,,,
1417064825,,93,87,,,
1477511194,,,100,,,
1740274414,,100,,,,
1740376615,,95,85,92,,
1467455493,,100,,62,,
1538144761,,,100,,,
1477569358,,98,,,,
1487660932,,100,,,,
1275527566,,100,85,,,
1619905684,,88,48,,,
1730170374,,100,,,,
1194756023,,,,,100,
1184616401,,18,71,,,
1750562153,,100,,,,
1144268947,,100,35,,,
1760572960,,100,,,,
1063586741,,100,,,,
1174633218,,21,25,1,,
1033197942,,100,35,,,
1902920648,,,87,,,
1588645618,,81,,,,
1215924253,,100,100,,,
1790710994,,100,97,,,
1669429494,100,,,,,
1720079064,,98,,,,
1316065667,,95,42,,,
1295799799,,55,0,,,
1801803556,,100,,,,
1568516656,,,,100,,
1932162716,,100,,,,
1619058526,,,,100,,
1669478731,,100,,,,
1760589576,,90,69,,,
1982719688,,100,,,,
1750364071,,,100,,,100
1962456335,,100,,,,
1780668491,,100,,,,
1891723953,,,,100,,
1043265747,,97,45,54,96,
1740231422,,98,,,,
1922042977,,100,,,,
1184720781,,,,100,,
1124059613,,,,20,,
1558460287,,,,99,,
1891733713,,,50,,,
1194838730,,100,62,59,,
1710911201,,100,,,,
1952407678,,,,46,,
1548240732,,95,,,,
1174555379,,100,71,,,
1356392039,,,,,100,
1205809423,,,100,,,
1750310967,,,,27,,
1639179286,,99,,,,
1225081615,,100,99,99,,
1295762904,,100,,,,
1952415101,,100,,100,,
1740280429,,,30,,,
1225144462,,100,100,,,
1548353287,,100,38,,,
1134151822,,96,,,,
1699768069,,100,98,,,
1003815903,,100,100,,,
1912115296,,98,84,,,
1891774451,,100,99,100,,
1851381198,,100,,,,97
1275869752,,,100,,,
1942291331,0,99,,,,
1649263849,,99,29,,,
1316941255,,100,,,,
1104806207,,,100,100,,
1780659789,,,,,,94
1053570531,,100,,,,
1275507857,,,,0,,
1639146103,,100,84,,,
1447214143,,100,,,,
1942312236,,,0,,,
1093721672,,87,,,,
1386646420,,100,,,,93
1528048402,,89,42,,,
1366467417,,95,,,,
1245220904,,96,,,,
1386875888,,,100,,,
1326258583,,,100,,,
1982833653,,100,,,,
1043544828,,,72,,,
1003010570,,99,,,,
1356355366,,45,55,19,,
1144220872,,100,,,,
1700888948,,99,58,,,
1114925542,,100,,,,
1760486005,,100,,,,
1700899630,,,100,100,,
1326236340,,100,,,,
1235397688,,99,93,100,,
1811108913,,90,48,,,
1467654376,,94,,,,
1063640134,,,95,,,
1215954995,,81,,,,
1366544777,,100,,,,
1720004500,,,100,,,
1821193731,,,100,,,
1235283250,,98,38,,,
1619975638,,,100,,,
1275515983,,93,73,49,,
1316958705,,97,30,,,
1285880351,33,,,,,
1912936543,,100,,,,
1962607846,,97,,,,
1700032737,,,89,,,
1376541961,,99,57,,,
1003831546,,,,60,,
1912101528,,100,,,,
1124239009,,100,,,,
1871585752,,100,,,,
1164423208,,100,,,,
1497867204,,,,100,,
1437149283,,,,100,,
1538362470,,88,,,,
1013914233,,98,43,,,
1154431047,,,62,,,
1003019019,,100,,,,
1568472298,,,58,,,
1114987989,,100,,,,
1568416030,,,,,100,
1639162811,,98,,,,
1568495398,,100,,100,,
1013063437,,100,,,,
1023081437,,86,42,,,
1902989668,,,56,,,
1003819863,,94,,,,
1487630315,,,,,,96
1619986437,,100,100,,,
1881686897,,,,,100,
1265448328,,,44,,,
1386848745,,,,89,,
1790999753,,100,100,,,
1760669378,,,100,,,
1699835900,100,,,,,
1528032596,,100,,,,
1497755177,,100,,,,
1679583587,,100,81,,,
1831193325,,,0,,,
1164427449,,,100,100,,
1538363726,,,81,,,
1538125273,,100,,,,
1205822103,,94,,,,
1356442768,,100,,,,
1518030873,,88,52,55,,
1407924558,,100,,,,
1629194618,,100,,,,
1740488402,,51,99,,,
1497703847,,97,,,,
1730111642,,100,100,,,
1811066996,,100,,,,
1851482194,,100,,,,
1417926742,,100,,,,
1992703649,,,68,100,,
1558490524,,,,100,,
1548260300,,100,,,,
1831382878,50,92,80,,,
1669535761,,100,,,,
1295719631,,100,,,,
1730295155,5,94,90,,,
1366426835,,,17,,,
1487634457,,100,60,,,
1447237292,,100,,,,
1134267040,,100,85,,,
1285849992,38,100,45,,98,75
1720148612,,100,,,,
1831201102,,100,,,,
1558468181,,100,,,,
1144335357,,100,,,,
1497748545,,100,,,,
1083607717,,99,,,,
1841385044,,84,,,,
1790749216,,90,42,,,
1285946392,,,49,,,
1912339722,,,90,,,
1154768463,,,99,,,
1669804381,,,100,,,
1831533785,,,,23,,
1902248503,100,100,3,,,
1417380585,,,100,,,
1851733026,,100,,,,
1225465776,,,70,,,
1740610625,,,100,,,
1851615876,0,87,39,,,
1538484696,,100,,,,
1548586050,,100,76,98,,
1831410216,,46,64,31,,
1235394081,0,100,46,,,
1699107086,99,,,,,
1588981864,0,81,38,,,
1639419492,,,100,,,
1194029173,,,,9,,
1912179920,,97,59,,,
1831443274,,,100,,,
1598010134,,100,,,,
1013124312,,96,,,,
1326276965,,100,62,,,
1528396710,,90,,,,
1891993572,,80,36,,,
1700049459,,100,100,,,
1972732725,,90,33,,,
1629218474,,100,,100,,
1952658189,,,100,,,
1831394709,,100,,,,
1558635433,30,93,,100,,
1720223332,,91,,,,
1316147150,,100,100,,,
1023389897,,,87,,,
1740499532,,100,,,,
1366697393,,98,51,,,
1609980549,,100,,,,
1841578929,,,90,,,
1093834491,,98,43,,,
1760638100,,,,73,,
1144214685,,,86,,,
1548558208,,,,,,99
1215214465,,,,100,,
1679894547,,100,100,,,
1366736522,,,100,,,
1518134816,,91,45,,,
1073507570,,,,97,,
1134242803,,93,,,,
1366721318,,100,,,,
1124289558,,76,,,,
1922203272,,100,,,,
1023044302,,,100,,,
1376851329,,,70,,,
1205833076,,100,,,,
1831284355,,,100,,,
1518268135,,88,,,,
1881900991,,,74,,,
1598989279,,,74,,,
1811292121,,100,76,,,
1659685337,,,,99,,
1528365244,,,96,,,
1457382780,100,,,,,
1497084578,,,91,,,
1720076326,100,,,,,
1093701351,,99,,,,
1063729689,,96,,,,
1639462310,,100,85,93,,
1114998226,,94,48,,,
1023069721,,100,,,,
1770610487,,,100,,,
1972815744,,,100,,,
1073717328,,100,,,,
1851609184,,,100,,,
1003820820,,,,,100,
1003038738,3,92,,,,
1780993139,,,76,,,
1457455107,,,60,,,
1023197241,,100,,,,
1205806056,,100,97,99,,
1295985133,,100,,,,
1003139593,,100,97,,,
1538587514,,,100,,,
1609289834,,97,,,,
1881698116,,100,,,,
1639179930,,99,,,,
1255315420,,,61,,,
1639154883,,100,100,,,
1417921958,,94,40,,,
1164470175,,98,,,,
1124100607,,100,,,,
1558383596,,99,100,,,
1578587002,,96,,,,
1811949654,,,2,,,
1457315004,,,,,,99
1982698890,,100,,,,
1457481558,,,100,,,
1598723645,,100,,,,
1427040542,,100,45,,,
1275524704,,100,,,,
1366498545,,100,,,,
1952381659,,100,100,,,
1285723759,,100,100,100,,
1508826579,,100,,,,
1235109422,,,100,100,,
1639245368,,100,100,,,
1306805007,,100,,,,
1356355093,,89,,,,
1013991538,,,94,98,93,
1770674947,,97,32,,,
1013998970,,100,,,,
1093703027,,100,,,,
1104899186,,100,,,,
1578561544,,,67,,,
1821083544,,98,,,,
1073546149,,,,100,,
1215912365,,100,100,,100,
1659379725,,100,,,,88
1992783344,,100,79,100,,96
1225023864,,,,41,,
1477551190,,,100,,,
1770540601,,100,,93,,
1962417329,0,93,41,,,84
1265439962,,100,86,,,
1245255686,,52,,,,
1730238775,,,100,,,
1023058500,,,97,,,
1861468043,,100,,,,
1033177753,,100,100,,,
1811989833,,100,24,,,
1821037086,,,88,,,
1013923846,,100,,,,
1336166370,,,100,,,
1609868652,,89,,,,
1093725830,,100,,,,
1437172210,,100,,,,
1598758393,,100,,,,
1437268489,,56,31,,,
1053331777,,,96,,,
1043212269,,85,,,,
1669518429,,,3,,,
1295741353,,,100,,,
1528121423,,100,,,,
1679554109,,97,,,,
1801948120,100,,,,,
1528175726,,100,31,,,
1134135072,,,96,,,
1932160231,,100,,,,
1659363687,,100,,,,
1356335079,,,23,,,
1902893233,,,25,,,
1649325291,,92,,,,
1396740429,,99,,,,
1528090867,,,100,,,
1306808217,,98,99,,,
1811920028,,100,,,,
1083686729,,98,,,,
1881791598,,88,38,,,
1073507984,,100,100,,,
1649252065,,100,,,,
1407919590,,,51,,,
1427004464,,100,100,,,99
1750330379,,93,52,,100,91
1538187406,,100,100,,,
1427034339,,100,,,,
1215915087,,75,97,,,
1952331696,,100,,,,
1023085990,,,96,99,,
1366441537,,76,53,57,,
1285696948,,,100,,,
1447380365,,94,,,,
1639173131,,100,,,,
1184785859,,1,,,,
1639138670,,100,,,,
1558385708,,100,94,,,
1376563247,0,96,50,,,
1821071754,,100,,,,
1619975174,,,99,,,
1922028034,,,100,,,
1740282417,,63,,,,
1891755690,,93,48,,100,
1821047036,,100,,,,
1245297092,,,7,,,
1174522478,,96,,,,
1265488340,,100,,,,
1669457206,,,100,,,
1710098421,,,3,,,
1659322659,,100,38,,,
1912975111,,100,,,,
1992777478,,,71,,,
1316918972,,,100,,,
1255308516,,97,,,,
1457413031,,,,100,,
1235132630,100,,,,,
1811032592,,100,,,,
1194764860,,100,,,,
1184813305,,100,,,,
1619931573,,100,,,,
1972548766,,100,99,,,
1669475919,,96,,,,
1760477723,,82,,,,
1497756852,,100,,,,
1205813110,,100,96,,,
1609855980,,100,,,,
1851388276,,100,99,,,
1760442685,,100,,,,
1598762312,,93,,,,
1073576377,,100,,,,
1700880580,,74,36,100,,
1023098902,,97,,,,
1083665665,,93,,,,
1306872510,,95,39,,,
1629037239,,,,99,,
1437118247,,99,,,,
1609838986,,100,100,,,
1750324166,,99,,,,99
1043204381,,88,54,,,
1154352680,,,100,,,
1962445346,,,47,90,,
1558348573,,89,,,,
1225125313,,97,,,,
1013042068,,100,,,,
1376562306,,99,,,,
1982676581,,100,100,100,,
1407827678,,100,,,,
1295806289,,100,100,,,
1225094642,,100,,,,
1699872903,,,,100,,
1992786446,,,100,,,
1003868043,,100,,,,
1700845633,,,100,,,
1821031634,,90,54,,,
1942201074,,100,,,,
1467494435,,100,,,,
1821001785,,100,,,,
1457316663,,,100,,,
1124080726,,,100,,,
1316990922,,86,70,,,94
1457454738,64,99,46,,,85
1548292311,,,47,,,
1306880950,,,96,,,
1528020708,,97,,,,
1881644979,,71,,,,
1356371892,,100,,,,
1841301736,,,,100,,
1326055807,,,,96,,
1134114549,,97,,,,
1942260849,,100,99,,,
1790763886,,78,,,,
1215913967,,,,100,,
1225088651,,,95,,,
1588644306,,,99,,,
1710953070,,96,46,,,
1396814232,,,,,,68
1528025194,,100,,,,
1407922586,,100,,,,
1902869720,,,100,,,
1023095254,,89,49,,,
1730360405,,,100,,,
1669447298,,,99,,,
1548218621,,,100,,,
1093742413,,100,,,,
1912042433,,,100,,,
1821124041,,,,99,,
1053388272,,100,100,100,,
1942310008,,50,67,41,,
1386622074,100,,,,,
1598840217,,99,,,,
1346259322,,,100,,,
1346286176,,100,,,,
1447252937,,100,100,,,
1730237371,,,100,,,
1386956902,,,50,,,
1982609046,,100,,,,
1043461908,,90,81,,,
1679525570,,,14,,,
1821091042,,100,,,,
1366633166,,100,99,,,
1275785263,,,100,,,
1598968109,,,,100,,
1033264585,,100,100,100,,
1326032053,,100,,,,
1679767982,,12,,3,,
1851610513,,,14,,,
1457326399,,96,30,92,,
1679579338,100,,,,,
1447363825,,100,100,,,
1780671164,,100,,,,
1194708222,,,0,,,
1689608333,,94,46,,,
1356549141,,98,98,58,,
1376517730,,100,,,,
1851614069,,100,,,,
1376650754,,100,99,,,
1720177538,,100,,,,
1881759827,,83,44,,,
1134180250,,100,,,,
1659575017,,88,,,,
1336180553,,94,,,,
1033205323,,,88,,,
1477550663,,100,,,,
1780619692,,100,,,,
1518968312,,,,,,100
1467463349,,,100,100,,
1649423211,,100,,,,
1700876067,,100,,,,
1144452129,,96,69,,,91
1871553677,,97,,,,
1265538466,,,100,,,
1679780563,,92,52,,,
1194874131,,100,,,,
1629290689,,100,,,,
1083805725,,100,,,,
1013124759,0,97,49,,,
1598751521,,100,100,,,
1427276823,,100,,,,
1730231127,,100,79,99,,
1922067925,,99,,,,
1720261563,,88,,,,
1013116334,,100,,,,
1790898799,,,44,,,
1073543088,,100,,,,
1821164872,,100,100,,,
1154432268,,,100,,,
1487858494,,97,,,,
1912168469,,,,,,100
1417062811,,,,100,,
1871757492,,100,,,,
1730163304,,100,,,,
1942275201,,100,,,,
1205957404,,99,2,,,
1164683686,,100,,,,
1164689071,0,99,36,,,
1548325707,,95,,,,
1235351867,0,90,55,,,
1750311916,,100,,,,
1790931350,,,100,,,
1326295924,,,100,,,
1346420189,,,49,,,
1851310130,,100,100,,,
1710076609,,100,,,,
1720007552,,99,52,,,
1992811418,,,100,,,
1275508152,,100,52,,,
1053360172,,100,,,,
1487626263,,100,,,,
1982616611,,100,,,,
1295843456,,91,87,70,,
1447435532,,,73,,,
1568433373,,96,56,,,
1184606741,,,,100,,
1528159472,,,,98,,
1770676553,,98,52,,,
1215920111,,100,,,,
1992989362,,,99,,,
1770698334,,100,,,,
1659486959,,99,71,,,94
1578631784,,100,100,100,100,
1346262854,,100,,,,
1013991884,,100,,,,
1306973938,,,100,,,
1548463227,100,100,,,,
1649382417,,83,49,,,
1255549895,,100,,,,
1487844361,,,97,,,
1427045772,,97,,,,
1083624936,,97,,,,
1962610105,,,0,,,
1508820606,,100,,,,
1447334768,,,,96,,
1750428827,,100,,,,
1659367977,0,98,44,,,84
1427062124,,100,,,,
1225045057,,98,97,98,,
1861494841,,100,51,,,
1184732901,,,100,,,
1194891259,,,98,,,
1316029390,,,100,,,
1174649289,,100,76,,,
1891833448,,100,,,,
1215018312,,,90,,,
1992925341,,96,,,,
1992706287,,99,100,100,,
1437590411,,100,,,,
1518257013,,100,,,,
1912312992,21,96,0,,,
1720388747,,99,,,,
1457589327,,100,100,,,
1386065050,71,57,63,,,
1558782839,,,96,,,
1518301845,,,100,,,
1609143213,,,100,,,
1942435680,,100,97,100,,
1730439068,,100,,,,
1518203561,,,100,,,
1588861389,,88,,,,
1659612703,,,98,,,
1629333976,,,93,,,
1366466864,,,100,,,
1366889511,,,100,,,
1427397488,,,96,,,
1750530630,,100,,,,
1548516651,,100,,,,
1245587278,,,100,,,
1356698138,,,0,,,
1073869434,,100,,,,
1316294671,0,77,38,,,
1205065489,,100,9,,,
1588843171,0,91,43,,,
1083987044,0,97,46,,,95
1346524766,0,100,11,,,
1710166244,,89,96,,,
1619101557,,,95,,,
1437426046,98,,,,,
1255303350,,100,,,,
1578554911,,,100,,,
1427134030,,,,100,,
1033480025,,,96,,,
1790894954,,93,79,,,
1104151471,88,,,,,
1457639676,,100,,,,
1770758757,,97,92,,,
1811150238,,100,,,,
1770868960,,77,100,,,
1750434080,,,100,,,
1841485216,,85,86,,,
1104014125,,,100,,,
1528267523,,100,,,,89
1841457520,,100,100,,,
1023269073,,91,,,,
1215222724,,,86,,,
1124315023,,,98,,,
1548367659,,,100,,,
1558675397,,,98,,,
1144486168,,100,,,,
1255538898,,100,,,,
1518152495,,,,91,,
1649566910,,,97,,,
1417152208,,90,,,,
1477686525,,,,100,,
1073591640,,,,10,,
1528027034,,,93,,,
1780670802,,100,,,,
1316146426,,81,17,,,
1275859399,,100,,,,
1508813593,,98,46,,,
1104896299,,,,97,,
1013228725,,100,,,,
1730119231,,,,100,,
1114108198,,100,,,,
1447447123,,100,,,,
1912137969,,,0,,,
1952376105,,100,,,,
1821010349,,,,,98,
1598778839,100,100,100,100,,
1114174414,0,91,40,,,
1780793430,,100,100,,,
1831406677,,100,,,,95
1073764403,,98,77,,,
1124011473,,73,38,,,
1790771822,,100,,,,
1285641746,,100,,,,
1982658639,,100,,,,
1548281926,,100,94,100,,88
1922001296,,85,97,,,
1417923251,100,100,,,,
1184620460,,,,100,,
1104939719,,78,,,,
1932153780,,95,,,,
1003033846,,,100,,,
1033186085,,99,,,,
1518964246,,100,,,,
1801934336,,,39,,,
1962419481,,,100,,,
1538123526,,100,98,,,
1992765754,,100,,100,,
1194755157,,90,41,,,91
1184615882,,100,,,,
1326032178,,99,70,84,,
1770547820,,100,,,,
1922020205,,100,,,,
1417923970,,100,63,69,,
1073562187,,100,,,,
1316940422,,100,,,,
1104813955,,86,82,54,,
1376544916,,93,40,,,
1518935808,,,,96,,
1750330734,,100,,,,
1861475683,,100,,,,
1396756698,,,0,,,
1760424451,,,100,,,
1134132517,,100,,,,
1912952219,,,100,,,
1164440483,,91,94,,,
1124094073,,,81,98,,
1770762015,,84,,,,
1114941002,,,,100,,
1609990746,,91,,,,
1720065246,,100,,,,
1689670895,,,100,,,
1699770255,,100,95,,,
1750365334,,,96,100,,
1881668119,,100,,,,
1851378103,,,95,,,
1205886025,,89,17,,,
1265478184,,100,,,,
1124090469,,99,,,,
1245287234,,100,,,,
1437224847,,96,46,,,
1346209483,,,100,,,
1215913199,,100,,,,
1043383995,,100,,100,,
1851312326,,100,,,,
1538192703,,100,,,,
1932104403,,90,,,,
1316972110,0,95,49,,,
1942290390,,,,,,99
1659331270,,,65,,,
1801856489,,,,,,92
1407906654,,100,92,,,
1497731038,,94,,,,
1891796991,,97,,,,
1033103957,,100,,,,
1093790594,,98,,,,
1407812167,,80,,,,
1770581449,,,100,,,
1336139153,,,100,,,
1043206303,,99,,,,
1730294398,,,,60,,
1619925419,,99,,,,
1932185311,0,98,72,,,90
1760485585,,,78,,,
1487699955,,98,54,100,,
1649253469,,97,,,,
1235242066,,,,0,,
1356375778,,100,74,,,
1821075003,,30,63,58,,
1316915465,,100,,,,
1952381691,,100,100,,,
1003883711,,100,,,,
1437158243,,100,,,,
1851499560,,,100,,,
1639110331,,56,11,,,
1184764631,100,,,,,
1396856746,,100,100,,,
1770554578,,94,,,,
1477511921,,100,,,,
1275530479,,100,100,,,
1457358053,,,,,100,
1982617411,,100,,,,
1457347544,,93,,,,
1225075237,,100,,,,
1306861984,,,,100,,
1669479259,,,75,,,
1437220811,,,100,,,
1255394714,,,100,,,
1104909712,,0,0,0,0,0
1679576748,,96,,,,
1437153020,,92,89,,,87
1588806103,,75,65,,,
1841249489,,,100,,,
1134110166,,100,,21,,
1588645378,,,,100,,
1538136957,100,100,100,,,
1407827264,,51,49,,,
1740287820,,100,,,,
1295708014,,100,,,,
1780654467,,97,44,,,89
1750412946,,100,,,,
1619062023,,,100,,,
1528036779,,100,89,,,
1922008598,,,100,,,
1770582025,100,100,92,99,,
1265426886,,100,,,,
1417951898,,98,,,,
1851304612,,100,,,,
1447277934,,98,45,,,
1336176197,,100,,,,
1174600514,,100,,,,
1639256753,90,100,,,,
1386864486,,98,34,,,
1376630988,,,,,,96
1962511501,,100,,,,
1558354274,,99,100,,,
1750429130,,0,,,,
1245398510,,100,,,,
1962428896,,,43,,,
1962489146,,,4,,,
1760446363,,100,93,90,,
1982611786,,96,,,,
1053360222,,,100,,,
1659388908,,95,,,,
1639278401,,,,98,,
1316973605,,100,37,,,
1710951637,,,100,,,
1568432078,,,100,,,
1003874520,,100,15,,,
1336112564,,100,,,,
1801884093,,100,,,,
1528095536,,72,39,,,
1710939806,,95,51,,,
1285615195,,,,100,,
1730108127,,,100,,,
1346318771,,,100,,,
1538173729,,100,,87,,
1093888166,,100,,,,
1750334488,,,71,,,
1346329604,,,100,,,
1366521502,,100,,,,
1700968716,,100,,97,,
1649274622,,100,,,,92
1952304685,,100,,,,
1124073655,,100,,,,
1669468831,,100,,,,
1346269560,,100,,,,
1376612879,,,98,,,
1659312858,,,100,,,
1508881939,,100,100,100,,
1255365508,,100,,,,
1619916426,,98,38,,,
1225052103,,,,100,,
1700871415,,45,13,,,
1417931817,,,100,,,
1578545943,100,98,33,,,
1124028618,,100,,,,
1497796098,,100,,,,
1912963588,,98,,,,
1982607685,,100,,,,
1265511802,,98,,,,
1104815281,,100,,,,
1578759858,,100,96,,,
1851340061,,100,100,,,
1265401129,,100,98,,,
1003851809,,100,,,,
1164565776,,97,87,97,,
1891008355,,,100,,,
1942229729,,,96,,,
1699080648,,100,,,,
1356501902,,,,0,,
1659444834,,,100,,,
1215930557,,100,,,,
1023089760,,,36,,,
1841297264,,,100,,,
1912094483,,100,,,,
1073624706,,,50,,,
1881614865,,100,93,,,
1598783987,,,100,,,
1801862107,,,,,100,
1225055759,,100,,,,
1073580411,,,,,,97
1679565915,,100,,,,
1447432802,0,,,,,
1417950353,,100,,,,
1356422398,,,,98,,
1831129493,,100,100,,,
1891723805,,92,,,,
1942418793,,98,,,,
1659320364,,100,100,,,
1164656716,,97,,,,
1396881256,,,100,,,
1093040859,,,39,,,
1295751808,,100,,,,
1457685927,,,88,,,
1639402688,,,100,,,
1922064781,,98,84,,,77
1356333405,,100,,100,,
1598744195,,,,6,,
1255374542,,82,40,,,
1376679837,,,,95,,
1245415553,,97,,,,
1134360431,,,100,,,
1336304047,,,100,,,
1518192855,,,100,,,
1205010360,,100,,,,
1922077221,,100,,,,
1124146626,,100,,,,
1629028923,,100,46,,,
1366559015,,,100,,,
1871596429,,100,100,,,
1912085465,,100,,,,
1669569745,,99,,,,
1124275896,,98,70,,,81
1558576496,,100,,,,
1336212752,,86,19,,,
1396726394,,100,99,,,
1033189527,,97,63,99,,
1699985002,,100,,,,
1215104518,,100,,,,
1427028513,,,,100,,
1851599849,,,100,,,
1700843307,,100,,,,
1114037546,,98,50,,,
1386617140,,100,,,,
1134385792,100,,,,,
1568424992,,99,,,,
1508955998,,,85,,,
1962545962,,,86,,,
1376733832,,100,90,,,
1962463919,,100,100,,,
1104871375,,100,,100,,
1972521078,,,,63,,
1972557676,,100,41,,,
1275731655,,100,,,,
1063411122,,100,,,,
1689766735,,98,57,,,
1851517619,,95,61,,,82
1952304610,,100,,,,
1306871249,,100,,,,
1275705477,,,,100,,
1508869363,,100,100,,,
1831253582,,100,,,,
1093756587,,95,,,,
1023126091,,100,,,,
1811196637,,100,,,,
1356329734,,65,59,33,,
1083706881,,100,,,,
1861480295,,2,,,,
1952499386,,100,71,,,
1972719318,,99,,,,
1609990613,,100,,,,
1942496286,,95,,,,
1518006360,,100,,,,
1972708170,,92,,,,
1124046362,,,100,,,
1629282389,,97,,,,
1063486942,,100,,,,
1750432043,,73,,,,
1487624029,,100,,,,
1922167162,,100,,,,
1780712679,,,100,,,
